Date/Time,SHOEBOX:Zone Air Temperature [C](Hourly),PURCHASED AIR:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PEOPLE_COMFORT:Zone Thermal Comfort Fanger Model PPD [%](Hourly) 
 10/19  07:00:00,20.0,2108995.799753205,0.0,17.761614421729786 
 10/19  08:00:00,20.0,2284132.4856896235,0.0,19.012349127766617 
 10/19  09:00:00,20.0,2288562.5211435037,0.0,19.297995536853898 
 10/19  10:00:00,20.0,1984686.329977181,0.0,18.45464369058538 
 10/19  11:00:00,20.0,1130184.9393032185,0.0,15.386402021426117 
 10/19  12:00:00,20.117733650360063,50056.0208747439,0.0,11.223745527414068 
 10/19  13:00:00,21.019229079956906,0.0,0.0,7.059713754340336 
 10/19  14:00:00,21.633975788398659,0.0,0.0,6.608867777436231 
 10/19  15:00:00,21.458839733454896,0.0,0.0,7.6798327163509489 
 10/19  16:00:00,21.21941777913382,0.0,0.0,8.998217972495454 
 10/19  17:00:00,21.06324989352768,0.0,0.0,9.819903514665639 
 10/19  18:00:00,20.43670816128797,0.0,0.0,15.083105585755915 
 10/19  19:00:00,20.000015639970746,1184676.6238932985,0.0,18.99008275585978 
 10/19  20:00:00,20.0,1396530.242842614,0.0,17.83934418178927 
 10/19  21:00:00,20.0,1516935.033548071,0.0,17.09736619127212 
 10/19  22:00:00,20.0,1718416.9706319436,0.0,16.894665909243888 
 10/19  23:00:00,20.0,1803418.5755118326,0.0,16.480302547386658 
 10/19  24:00:00,20.0,1869216.7143245158,0.0,16.5126280803171 
 10/20  01:00:00,20.0,1954568.2621987395,0.0,16.856752660681008 
 10/20  02:00:00,20.0,2059317.5527372664,0.0,17.373452583748337 
 10/20  03:00:00,20.0,2172586.1743554344,0.0,18.030046345088338 
 10/20  04:00:00,20.0,2253835.7451487167,0.0,18.46453825521999 
 10/20  05:00:00,20.0,2327289.035209861,0.0,18.866713111473403 
 10/20  06:00:00,20.0,2438434.392034916,0.0,19.484847885584438 
 10/20  07:00:00,20.0,2611857.2299370875,0.0,20.41077335671836 
 10/20  08:00:00,20.0,2729347.411440063,0.0,21.28037889460434 
 10/20  09:00:00,20.0,2700129.705123231,0.0,21.255533628803247 
 10/20  10:00:00,20.0,2524852.6610450965,0.0,20.638073754563306 
 10/20  11:00:00,20.0,2029783.7763897014,0.0,18.502492151838223 
 10/20  12:00:00,20.0,1749460.6755143193,0.0,17.55529973332827 
 10/20  13:00:00,20.0,1628531.1511156455,0.0,17.270326634797209 
 10/20  14:00:00,20.0,1606593.8878101749,0.0,17.256162258286286 
 10/20  15:00:00,20.0,1756544.8625447395,0.0,17.79207830312023 
 10/20  16:00:00,20.0,1831441.8743992798,0.0,18.0626096399163 
 10/20  17:00:00,20.0,2124250.106159831,0.0,19.245971628446925 
 10/20  18:00:00,20.0,2287729.838370058,0.0,19.796798930967787 
 10/20  19:00:00,20.0,2366449.463805748,0.0,20.065141329144518 
 10/20  20:00:00,20.0,2416680.5998826755,0.0,20.0505157492564 
 10/20  21:00:00,20.0,2381984.936094165,0.0,19.70189663193769 
 10/20  22:00:00,20.0,2353800.865571635,0.0,19.320097662715069 
 10/20  23:00:00,20.0,2274208.9706951079,0.0,18.649747256728053 
 10/20  24:00:00,20.0,2276461.530025418,0.0,18.605412077234147 
 10/21  01:00:00,20.0,2314128.2100722056,0.0,18.798007188789148 
 10/21  02:00:00,20.0,2350379.190539657,0.0,18.995396479378099 
 10/21  03:00:00,20.0,2378461.471873164,0.0,19.150940561301995 
 10/21  04:00:00,20.0,2390076.326967074,0.0,19.21538954948319 
 10/21  05:00:00,20.0,2398302.4107733049,0.0,19.26169327661699 
 10/21  06:00:00,20.0,2436406.0852162868,0.0,19.47656379123255 
 10/21  07:00:00,20.0,2534267.436659323,0.0,20.081433139407666 
 10/21  08:00:00,20.0,2478603.153047311,0.0,20.021159116333263 
 10/21  09:00:00,20.0,2065374.7740905276,0.0,18.261946598189856 
 10/21  10:00:00,20.0,1439693.5234437173,0.0,16.079463098498203 
 10/21  11:00:00,20.0,563730.0006638295,0.0,13.28213948087692 
 10/21  12:00:00,20.226514682065046,0.0,0.0,10.298430596779108 
 10/21  13:00:00,20.727558765002447,0.0,0.0,8.51469523486149 
 10/21  14:00:00,21.634360871853479,0.0,0.0,5.632150164622374 
 10/21  15:00:00,23.12614647706936,0.0,0.0,7.684031750006021 
 10/21  16:00:00,25.014954674790699,0.0,0.0,15.392693187848627 
 10/21  17:00:00,25.12106867807427,0.0,0.0,12.377769035667369 
 10/21  18:00:00,23.904349092197309,0.0,0.0,5.96739091835407 
 10/21  19:00:00,22.5458378628916,0.0,0.0,5.433781848916141 
 10/21  20:00:00,21.209545474943558,0.0,0.0,8.576226777751396 
 10/21  21:00:00,20.274711829127374,96336.14484756811,0.0,13.347746214795246 
 10/21  22:00:00,20.0000000647073,937168.2193102858,0.0,15.738035249851201 
 10/21  23:00:00,20.0,1104426.6096182464,0.0,14.894536070202106 
 10/21  24:00:00,20.0,1185779.2356550412,0.0,14.258952033919933 
 10/22  01:00:00,20.0,1267856.8679625395,0.0,14.067660436721056 
 10/22  02:00:00,20.0,1410621.658893144,0.0,14.416018038560316 
 10/22  03:00:00,20.0,1536307.7559467955,0.0,14.859199019989858 
 10/22  04:00:00,19.999999999999998,1618532.5238526804,0.0,15.193931251383832 
 10/22  05:00:00,20.0,1675118.0096080113,0.0,15.445713457944328 
 10/22  06:00:00,20.0,1748299.2523629745,0.0,15.798038576811657 
 10/22  07:00:00,20.0,1898906.1243678975,0.0,16.838542828202397 
 10/22  08:00:00,20.0,1689998.9765246507,0.0,16.367892304046167 
 10/22  09:00:00,20.009098434279826,262389.8372610276,0.0,11.557085053853179 
 10/22  10:00:00,20.32480073374453,0.0,0.0,9.899805224492289 
 10/22  11:00:00,21.417255394328995,0.0,0.0,5.973863085222121 
 10/22  12:00:00,23.035704643235805,0.0,0.0,6.578165952959452 
 10/22  13:00:00,24.60768165878245,0.0,0.0,16.13383660426292 
 10/22  14:00:00,25.974266464891675,86533.53028938332,1438185.9981043642,32.40030052952715 
 10/22  15:00:00,25.999999999999603,13887.552386404075,1204536.9682834906,29.43884617017011 
 10/22  16:00:00,25.919852994055377,30.20969955160524,90274.9614675955,19.967981586765047 
 10/22  17:00:00,25.58485472969282,0.0,0.0,16.10965349427164 
 10/22  18:00:00,24.643799211579549,0.0,0.0,9.00420451105922 
 10/22  19:00:00,23.47616945718613,0.0,0.0,5.627067730098868 
 10/22  20:00:00,22.519618862782865,0.0,0.0,5.14371062377958 
 10/22  21:00:00,21.790097123242338,0.0,0.0,6.198398223652248 
 10/22  22:00:00,21.14198745475959,0.0,0.0,8.249385319800306 
 10/22  23:00:00,20.530381741437009,0.0,0.0,11.135375417569819 
 10/22  24:00:00,20.048710106990858,334488.15935030559,0.0,14.388367035785171 
 10/23  01:00:00,20.000000000000019,791872.3073894405,0.0,14.76519929337136 
 10/23  02:00:00,20.0,921140.8850725151,0.0,14.08706754362026 
 10/23  03:00:00,20.0,1078631.8627261096,0.0,13.899077873160247 
 10/23  04:00:00,20.0,1238813.733350242,0.0,14.008757489051865 
 10/23  05:00:00,20.0,1332194.7570381829,0.0,14.105449616786542 
 10/23  06:00:00,20.0,1393968.8220511489,0.0,14.231403360467456 
 10/23  07:00:00,20.0,1443222.476848442,0.0,14.753874782115114 
 10/23  08:00:00,20.0,1541435.706711605,0.0,15.59574719400537 
 10/23  09:00:00,20.0,1385262.7994238474,0.0,15.466641732619565 
 10/23  10:00:00,20.0,1145338.0929980444,0.0,15.013928494638835 
 10/23  11:00:00,20.0,568484.6261292708,0.0,13.207219749655053 
 10/23  12:00:00,20.09593673001977,18908.875445948357,0.0,10.9950499251848 
 10/23  13:00:00,20.6219463164212,0.0,0.0,8.402845878224755 
 10/23  14:00:00,21.201638236921757,0.0,0.0,6.699775743381264 
 10/23  15:00:00,21.45307171046568,0.0,0.0,6.443368887656895 
 10/23  16:00:00,21.08690458454525,0.0,0.0,8.35979280042239 
 10/23  17:00:00,20.746439528974564,0.0,0.0,9.325409912748948 
 10/23  18:00:00,20.324352463270164,0.0,0.0,12.511521710868577 
 10/23  19:00:00,20.000010455025465,604589.2899468687,0.0,15.112788016062284 
 10/23  20:00:00,20.0,944924.8445124503,0.0,15.140037881768102 
 10/23  21:00:00,20.0,1020375.4403542428,0.0,14.744081079368775 
 10/23  22:00:00,20.0,1151839.4312608026,0.0,14.363462164734969 
 10/23  23:00:00,20.0,1172436.8122010485,0.0,13.813001921514705 
 10/23  24:00:00,20.0,1236456.54967604,0.0,13.745023663120536 
 10/24  01:00:00,20.0,1325560.0939360173,0.0,13.962265441919265 
 10/24  02:00:00,20.0,1389699.9447618339,0.0,14.167498745845207 
 10/24  03:00:00,20.0,1469902.1130873759,0.0,14.50131127048445 
 10/24  04:00:00,20.0,1604014.3037319356,0.0,15.120557163722076 
 10/24  05:00:00,20.0,1688979.2585755,0.0,15.52431603029286 
 10/24  06:00:00,20.0,1764924.469809869,0.0,15.897697706189453 
 10/24  07:00:00,20.0,1902048.6140673876,0.0,16.868158631210677 
 10/24  08:00:00,20.0,1979385.1437582309,0.0,17.59299582588051 
 10/24  09:00:00,20.0,1371961.7542007073,0.0,15.42993202381818 
 10/24  10:00:00,20.235204684554757,55697.894900259584,0.0,9.40985203222529 
 10/24  11:00:00,21.464481603982745,0.0,0.0,5.358192589005988 
 10/24  12:00:00,22.713225895126823,0.0,0.0,6.750731713905246 
 10/24  13:00:00,24.252706943959354,0.0,0.0,15.197690432554554 
 10/24  14:00:00,25.94653681926654,0.0,1725268.2547217096,34.88959533208857 
 10/24  15:00:00,25.999999999999959,0.0,2895862.6459782326,42.97822340198558 
 10/24  16:00:00,26.0,0.0,2481665.3655385107,38.550745062764 
 10/24  17:00:00,26.0,0.0,911167.2644774369,26.55735123278875 
 10/24  18:00:00,25.574979613593997,0.0,0.0,14.90155255846738 
 10/24  19:00:00,24.52512660469225,0.0,0.0,8.715383281600467 
 10/24  20:00:00,23.573204844986149,0.0,0.0,5.768708181771561 
 10/24  21:00:00,22.723387614223659,0.0,0.0,5.071913657688268 
 10/24  22:00:00,21.978618841544,0.0,0.0,5.865917536709307 
 10/24  23:00:00,21.352475356532325,0.0,0.0,7.515968159439602 
 10/24  24:00:00,20.807176284577428,0.0,0.0,9.782680938878736 
 10/25  01:00:00,20.301387026435589,0.0,0.0,12.547094155107315 
 10/25  02:00:00,20.004612423883907,436941.4816879876,0.0,14.798269586930682 
 10/25  03:00:00,20.0,706258.6901490508,0.0,14.544869848886095 
 10/25  04:00:00,20.0,847603.9398798469,0.0,13.982393994998353 
 10/25  05:00:00,20.0,952709.117419333,0.0,13.559275512783904 
 10/25  06:00:00,20.0,1026231.4861575663,0.0,13.278657143632467 
 10/25  07:00:00,20.0,1049556.1107838005,0.0,13.579342170391719 
 10/25  08:00:00,20.0,1121812.8726745202,0.0,14.336294543706769 
 10/25  09:00:00,20.0,787804.5765930015,0.0,13.867031847757133 
 10/25  10:00:00,20.05883996541697,140649.00994505906,0.0,11.73839990017486 
 10/25  11:00:00,20.98759062716145,0.0,0.0,6.323791042701345 
 10/25  12:00:00,22.834794217532207,0.0,0.0,6.734677206249667 
 10/25  13:00:00,24.64151984276346,0.0,0.0,14.309027824008295 
 10/25  14:00:00,25.141164893905857,0.0,0.0,13.65159098093441 
 10/25  15:00:00,24.689577700414266,0.0,0.0,10.976602034175365 
 10/25  16:00:00,24.601673836823055,0.0,0.0,10.865672846634383 
 10/25  17:00:00,24.104866594801508,0.0,0.0,7.544895181977824 
 10/25  18:00:00,23.091644013558338,0.0,0.0,5.22282465022144 
 10/25  19:00:00,22.208622309766445,0.0,0.0,5.379772100358953 
 10/25  20:00:00,21.497097650866136,0.0,0.0,6.940946499437158 
 10/25  21:00:00,20.863091653569616,0.0,0.0,9.486988164118922 
 10/25  22:00:00,20.277926044410035,0.0,0.0,12.677001971174173 
 10/25  23:00:00,20.000009364556538,552267.05960811,0.0,14.768463314465019 
 10/25  24:00:00,19.999999999999998,763012.1088202656,0.0,14.38888374688856 
 10/26  01:00:00,20.0,912983.4681198339,0.0,13.931115951740438 
 10/26  02:00:00,20.0,994233.8295782358,0.0,13.491112486716622 
 10/26  03:00:00,20.0,1099493.5100984004,0.0,13.43232576644048 
 10/26  04:00:00,20.0,1168496.2217826315,0.0,13.425865343411582 
 10/26  05:00:00,20.0,1253513.1840790017,0.0,13.641123615338934 
 10/26  06:00:00,20.0,1390722.5477805329,0.0,14.17442982337551 
 10/26  07:00:00,20.0,1505923.1948934703,0.0,15.09015686745641 
 10/26  08:00:00,20.0,1551178.686117116,0.0,15.810166185180849 
 10/26  09:00:00,20.0,1039684.6878029683,0.0,14.406722954463178 
 10/26  10:00:00,20.300796428136036,11430.044184071854,0.0,9.207669323153907 
 10/26  11:00:00,21.5218076499908,0.0,0.0,5.307686541577591 
 10/26  12:00:00,22.801289432695986,0.0,0.0,6.786436012701356 
 10/26  13:00:00,24.057785650714665,0.0,0.0,13.223033028411125 
 10/26  14:00:00,25.766546981926813,27580.446495269916,1224224.6565775406,31.169045598153486 
 10/26  15:00:00,25.99999999994505,984.4395684151095,2693378.4641702745,41.46882384714733 
 10/26  16:00:00,26.0,0.0,2264741.0878160737,36.96224076066666 
 10/26  17:00:00,26.0,0.0,858656.641573747,26.310223070476455 
 10/26  18:00:00,25.541375210094697,0.0,0.0,14.707523221323614 
 10/26  19:00:00,24.497729205738023,0.0,0.0,8.646048708278139 
 10/26  20:00:00,23.516638783229057,0.0,0.0,5.657628654521773 
 10/26  21:00:00,22.58460990173626,0.0,0.0,5.16459791867324 
 10/26  22:00:00,21.75070834852805,0.0,0.0,6.507191895192584 
 10/26  23:00:00,21.03811362880477,0.0,0.0,8.980740627534326 
 10/26  24:00:00,20.39495151590776,0.0,0.0,12.268884542845646 
 10/27  01:00:00,20.00901291366118,615233.4903900442,0.0,15.46265153681796 
 10/27  02:00:00,20.0,1030487.6160873192,0.0,15.316866834858543 
 10/27  03:00:00,20.0,1212000.816113358,0.0,14.805300329700684 
 10/27  04:00:00,20.0,1331790.652045279,0.0,14.549163492817291 
 10/27  05:00:00,20.0,1458533.9411972373,0.0,14.718860158758974 
 10/27  06:00:00,20.0,1591919.2101747588,0.0,15.154198025616017 
 10/27  07:00:00,20.0,1778029.2111645386,0.0,16.216418768567246 
 10/27  08:00:00,20.0,1703980.8217603439,0.0,16.38745869609804 
 10/27  09:00:00,20.041040382641353,295674.1716456922,0.0,11.144127307580407 
 10/27  10:00:00,20.972562693157845,0.0,0.0,6.580689348172771 
 10/27  11:00:00,22.65655747892188,0.0,0.0,5.690507718890103 
 10/27  12:00:00,24.176914819514395,0.0,0.0,10.705581766871968 
 10/27  13:00:00,25.54380064740268,46601.401049933396,340887.87979613555,22.55204013036727 
 10/27  14:00:00,25.999999486476598,80544.39833445993,2024795.816664367,37.34133399338341 
 10/27  15:00:00,26.0,9512.98469675762,2856903.6440503427,43.01144163626685 
 10/27  16:00:00,26.0,0.0,2330796.529275305,37.67675338650202 
 10/27  17:00:00,26.0,0.0,1002216.7319630632,27.421828539822383 
 10/27  18:00:00,25.582730900962046,0.0,0.0,15.170488530771417 
 10/27  19:00:00,24.52010039978209,0.0,0.0,8.763177003034324 
 10/27  20:00:00,23.506235983060994,0.0,0.0,5.66389998086616 
 10/27  21:00:00,22.587702054473629,0.0,0.0,5.146677077111856 
 10/27  22:00:00,21.77289130142641,0.0,0.0,6.42637594878606 
 10/27  23:00:00,21.0565048517485,0.0,0.0,8.87133463327205 
 10/27  24:00:00,20.398478194507097,0.0,0.0,12.283851940401418 
 10/28  01:00:00,20.00542684817114,595289.9945186095,0.0,15.298559630588075 
 10/28  02:00:00,20.0,1078537.6740833177,0.0,15.503230944646932 
 10/28  03:00:00,20.0,1329424.7669491149,0.0,15.210697413410025 
 10/28  04:00:00,20.0,1396773.6554016239,0.0,14.747467236274945 
 10/28  05:00:00,20.0,1531927.9636221764,0.0,15.004858044506248 
 10/28  06:00:00,20.0,1678311.6143669517,0.0,15.537082578694525 
 10/28  07:00:00,20.0,1784724.710426547,0.0,16.233804365200048 
 10/28  08:00:00,20.0,1745861.077743261,0.0,16.570934790321585 
 10/28  09:00:00,20.025525844681466,386390.4118284366,0.0,11.562774882974822 
 10/28  10:00:00,20.938209513013228,0.0,0.0,6.631649754018056 
 10/28  11:00:00,22.687676139167164,0.0,0.0,5.771568909996572 
 10/28  12:00:00,24.25511105515683,0.0,0.0,11.176105707897584 
 10/28  13:00:00,25.622478847499229,55266.82803134914,416308.33508130747,23.642760407007346 
 10/28  14:00:00,25.99999992351481,78868.17048372199,2097215.234383549,37.822178570631638 
 10/28  15:00:00,26.0,14137.51856212566,2825891.2726409339,42.68108866102377 
 10/28  16:00:00,26.0,40.121173264606117,2143073.2626868837,36.16057376595495 
 10/28  17:00:00,26.0,50.639896090847,955920.6510223857,27.127515647512185 
 10/28  18:00:00,25.51698467695755,0.0,0.0,14.377453295657043 
 10/28  19:00:00,24.389235211950923,0.0,0.0,8.084839554111147 
 10/28  20:00:00,23.382020222837715,0.0,0.0,5.422712395764743 
 10/28  21:00:00,22.472146798885153,0.0,0.0,5.270595308381462 
 10/28  22:00:00,21.65798069279847,0.0,0.0,6.931945650040383 
 10/28  23:00:00,20.895761091571694,0.0,0.0,9.984061064716668 
 10/28  24:00:00,20.19429346086725,179956.8911889547,0.0,14.159304828569559 
 10/29  01:00:00,20.000000006527718,869506.0218331437,0.0,15.9572021023569 
 10/29  02:00:00,20.0,1159906.4586098809,0.0,15.326303355644562 
 10/29  03:00:00,20.0,1309882.2479181865,0.0,14.850191572556489 
 10/29  04:00:00,20.0,1407420.7253030667,0.0,14.665037337758319 
 10/29  05:00:00,20.0,1526621.7025546295,0.0,14.918883251192052 
 10/29  06:00:00,20.0,1697736.6378783088,0.0,15.6095133379333 
 10/29  07:00:00,20.0,1955912.8718614514,0.0,16.99835705127261 
 10/29  08:00:00,20.0,2015302.0108056484,0.0,17.733785545671855 
 10/29  09:00:00,20.01365266561714,572387.0459882545,0.0,12.300378572823214 
 10/29  10:00:00,20.85200117816274,0.0,0.0,7.0055754405549239 
 10/29  11:00:00,22.535875731975638,0.0,0.0,5.410784939013804 
 10/29  12:00:00,24.041308515168596,0.0,0.0,9.600797752727411 
 10/29  13:00:00,25.474904977029298,5766.547471349536,20741.971381296753,21.1368117163771 
 10/29  14:00:00,25.999999271121543,280711.809225172,2168402.057624991,36.38522351738787 
 10/29  15:00:00,26.0,73776.05134535585,2676692.2742928934,41.008189301137189 
 10/29  16:00:00,26.0,46404.790004272814,1896154.8366419185,33.95936512747582 
 10/29  17:00:00,25.990070898137448,21281.51715152722,764004.1967553347,25.18288211924187 
 10/29  18:00:00,25.301208855541277,0.0,0.0,12.396705465123956 
 10/29  19:00:00,24.031987657279048,0.0,0.0,6.587411436292977 
 10/29  20:00:00,22.945845681853016,0.0,0.0,5.09198496385473 
 10/29  21:00:00,22.043152505274155,0.0,0.0,6.1490946524774829 
 10/29  22:00:00,21.23304560198923,0.0,0.0,8.889673348346144 
 10/29  23:00:00,20.515077504255463,0.0,0.0,12.595401445065173 
 10/29  24:00:00,20.023386299180538,595720.9805417238,0.0,16.497045652947869 
 10/30  01:00:00,20.0,1149958.9313536743,0.0,16.398066514120836 
 10/30  02:00:00,20.0,1324736.1168189326,0.0,15.475840317872395 
 10/30  03:00:00,20.0,1438649.693254273,0.0,15.065507445354541 
 10/30  04:00:00,20.0,1542743.6328899093,0.0,15.092702765834148 
 10/30  05:00:00,20.0,1674865.2684812528,0.0,15.532232517749457 
 10/30  06:00:00,20.0,1825174.194827969,0.0,16.19888860486556 
 10/30  07:00:00,20.0,2096960.9011590603,0.0,17.68574820738622 
 10/30  08:00:00,20.0,2232645.149753679,0.0,18.79012916497801 
 10/30  09:00:00,20.0,1004445.6521849519,0.0,14.079861445737308 
 10/30  10:00:00,20.519249250628069,0.0,0.0,8.454663018061856 
 10/30  11:00:00,22.048845183333,0.0,0.0,5.278047271263747 
 10/30  12:00:00,23.55020200459822,0.0,0.0,7.21566154615891 
 10/30  13:00:00,24.999661260801905,0.0,0.0,15.957277103742298 
 10/30  14:00:00,25.965105854902978,377519.8913448656,1485592.0246991793,31.421276556919286 
 10/30  15:00:00,25.999999999997966,160338.41958625403,2275966.095574794,37.45269291275095 
 10/30  16:00:00,26.0,81321.01533581811,1279273.124295722,29.11002080157895 
 10/30  17:00:00,25.8614429854419,9487.609599206426,103911.22163671826,18.058062690505826 
 10/30  18:00:00,24.71095339180333,0.0,0.0,8.510502223968582 
 10/30  19:00:00,23.326561757183965,0.0,0.0,5.224363510563907 
 10/30  20:00:00,22.171104514555215,0.0,0.0,6.203940165158914 
 10/30  21:00:00,21.220742579620777,0.0,0.0,9.543638874717005 
 10/30  22:00:00,20.384268304241464,0.0,0.0,14.44447353638501 
 10/30  23:00:00,20.000021026967216,969439.2294686982,0.0,17.800601367303753 
 10/30  24:00:00,20.0,1260734.9926299558,0.0,16.57060251511408 
 10/31  01:00:00,20.0,1413184.4014461453,0.0,15.625227305122948 
 10/31  02:00:00,20.0,1577994.095465541,0.0,15.539057042847388 
 10/31  03:00:00,20.0,1740318.1383784838,0.0,15.937350338453918 
 10/31  04:00:00,20.0,1877783.0016177174,0.0,16.48213801194297 
 10/31  05:00:00,20.0,2035115.695344525,0.0,17.24914464887448 
 10/31  06:00:00,20.0,2193890.506051737,0.0,18.13859459578218 
 10/31  07:00:00,20.0,2499695.9171808508,0.0,19.679874930157799 
 10/31  08:00:00,20.0,2660220.7782927535,0.0,20.793263995672054 
 10/31  09:00:00,20.0,1710436.1282356713,0.0,16.456865561115316 
 10/31  10:00:00,20.195950808951584,66568.46172081174,0.0,10.240737258311207 
 10/31  11:00:00,21.352699761075539,0.0,0.0,6.187521489800275 
 10/31  12:00:00,22.69199659905441,0.0,0.0,5.334067406523178 
 10/31  13:00:00,24.023343262002425,0.0,0.0,9.729873754340666 
 10/31  14:00:00,25.480341303543697,186500.5610088998,490385.73631744799,22.138965399011295 
 10/31  15:00:00,25.99999991576779,244700.62456292506,1723460.9587820727,32.987352043968339 
 10/31  16:00:00,26.0,70651.19415473471,996537.478550052,27.296123462619439 
 10/31  17:00:00,25.438329765155456,0.0,0.0,13.055723756457049 
